"PID","networkType","nom","term"
3230,"negEmoSupp",7933,"fa19"
3230,"closeFrds",7933,"fa19"
3236,"closeFrds",8117,"fa19"
3236,"negEmoSupp",4286,"fa19"
3236,"negEmoSupp",8117,"fa19"
3236,"responsive",3669,"fa19"
3236,"responsive",4286,"fa19"
3236,"negEmoSupp",8148,"fa19"
3236,"closeFrds",3788,"fa19"
3236,"responsive",1993,"fa19"
3236,"negEmoSupp",5888,"fa19"
3236,"responsive",2101,"fa19"
3236,"closeFrds",4286,"fa19"
3236,"responsive",8215,"fa19"
3236,"negEmoSupp",3788,"fa19"
3236,"responsive",3788,"fa19"
3252,"negEmoSupp",3137,"fa19"
3252,"closeFrds",5169,"fa19"
3252,"responsive",3137,"fa19"
3252,"closeFrds",6447,"fa19"
3252,"responsive",6607,"fa19"
3252,"closeFrds",5235,"fa19"
3252,"closeFrds",3137,"fa19"
3252,"responsive",6016,"fa19"
3252,"closeFrds",6016,"fa19"
3252,"responsive",4053,"fa19"
3252,"closeFrds",4544,"fa19"
3252,"responsive",5169,"fa19"
3252,"negEmoSupp",6016,"fa19"
3252,"negEmoSupp",6607,"fa19"
3273,"responsive",5825,"fa19"
3273,"negEmoSupp",1533,"fa19"
3273,"closeFrds",5907,"fa19"
3273,"closeFrds",2844,"fa19"
3273,"responsive",1847,"fa19"
3273,"closeFrds",1847,"fa19"
3273,"responsive",5979,"fa19"
3273,"negEmoSupp",1847,"fa19"
3273,"closeFrds",3970,"fa19"
3273,"closeFrds",2754,"fa19"
3274,"closeFrds",2915,"fa19"
3274,"responsive",1792,"fa19"
3274,"responsive",5740,"fa19"
3274,"closeFrds",1792,"fa19"
3274,"closeFrds",8087,"fa19"
3274,"responsive",4667,"fa19"
3274,"closeFrds",6411,"fa19"
3274,"negEmoSupp",5313,"fa19"
3274,"negEmoSupp",7254,"fa19"
3274,"negEmoSupp",1792,"fa19"
3274,"responsive",2725,"fa19"
3274,"responsive",2915,"fa19"
3274,"closeFrds",5404,"fa19"
3274,"negEmoSupp",6003,"fa19"
3274,"responsive",5313,"fa19"
3274,"negEmoSupp",2915,"fa19"
3274,"closeFrds",4667,"fa19"
3274,"negEmoSupp",4667,"fa19"
3275,"closeFrds",7112,"fa19"
3275,"closeFrds",5172,"fa19"
3275,"closeFrds",4000,"fa19"
3275,"closeFrds",4043,"fa19"
3275,"closeFrds",7100,"fa19"
3275,"closeFrds",4345,"fa19"
3275,"negEmoSupp",7100,"fa19"
3287,"closeFrds",7877,"fa19"
3287,"closeFrds",6817,"fa19"
3287,"closeFrds",6873,"fa19"
3287,"closeFrds",5492,"fa19"
3287,"negEmoSupp",7877,"fa19"
3287,"responsive",6817,"fa19"
3287,"closeFrds",5702,"fa19"
3287,"responsive",6679,"fa19"
3287,"closeFrds",6679,"fa19"
3287,"responsive",7374,"fa19"
3287,"negEmoSupp",5702,"fa19"
3287,"responsive",5702,"fa19"
3287,"negEmoSupp",6817,"fa19"
3302,"negEmoSupp",2847,"fa19"
3302,"closeFrds",4045,"fa19"
3302,"responsive",1462,"fa19"
3302,"responsive",7851,"fa19"
3302,"negEmoSupp",7617,"fa19"
3302,"responsive",2847,"fa19"
3302,"closeFrds",2248,"fa19"
3302,"closeFrds",3403,"fa19"
3302,"closeFrds",4379,"fa19"
3302,"responsive",4417,"fa19"
3302,"closeFrds",7617,"fa19"
3302,"responsive",7617,"fa19"
3302,"closeFrds",2847,"fa19"
3304,"closeFrds",1847,"fa19"
3304,"closeFrds",3273,"fa19"
3304,"closeFrds",2799,"fa19"
3304,"closeFrds",4860,"fa19"
3304,"closeFrds",4374,"fa19"
3304,"negEmoSupp",2799,"fa19"
3304,"negEmoSupp",4765,"fa19"
3304,"negEmoSupp",4374,"fa19"
3343,"negEmoSupp",6810,"fa19"
3343,"closeFrds",6800,"fa19"
3343,"closeFrds",2507,"fa19"
3343,"closeFrds",7999,"fa19"
3343,"responsive",6810,"fa19"
3343,"negEmoSupp",6800,"fa19"
3343,"negEmoSupp",2507,"fa19"
3343,"closeFrds",6810,"fa19"
3343,"responsive",2507,"fa19"
3343,"closeFrds",3821,"fa19"
3343,"closeFrds",2589,"fa19"
3343,"negEmoSupp",2589,"fa19"
3352,"responsive",4167,"fa19"
3352,"closeFrds",6165,"fa19"
3352,"negEmoSupp",4417,"fa19"
3352,"closeFrds",2296,"fa19"
3352,"responsive",4417,"fa19"
3352,"negEmoSupp",2310,"fa19"
3352,"negEmoSupp",3979,"fa19"
3352,"negEmoSupp",7794,"fa19"
3352,"responsive",7794,"fa19"
3352,"closeFrds",8207,"fa19"
3352,"closeFrds",7191,"fa19"
3352,"responsive",2310,"fa19"
3352,"negEmoSupp",6165,"fa19"
3352,"closeFrds",3979,"fa19"
3352,"closeFrds",2310,"fa19"
3352,"responsive",3979,"fa19"
3352,"responsive",8207,"fa19"
3352,"negEmoSupp",4167,"fa19"
3353,"negEmoSupp",1818,"fa19"
3353,"responsive",1818,"fa19"
3353,"negEmoSupp",3907,"fa19"
3353,"negEmoSupp",4523,"fa19"
3353,"responsive",7847,"fa19"
3353,"closeFrds",3463,"fa19"
3353,"negEmoSupp",7063,"fa19"
3353,"closeFrds",4523,"fa19"
3353,"responsive",7063,"fa19"
3353,"closeFrds",7847,"fa19"
3353,"negEmoSupp",7847,"fa19"
3353,"negEmoSupp",3463,"fa19"
3353,"closeFrds",7063,"fa19"
3353,"closeFrds",1818,"fa19"
3353,"closeFrds",3907,"fa19"
3362,"negEmoSupp",4215,"fa19"
3362,"closeFrds",4215,"fa19"
3378,"negEmoSupp",5437,"fa19"
3378,"negEmoSupp",1262,"fa19"
3378,"closeFrds",7967,"fa19"
3378,"responsive",1061,"fa19"
3378,"closeFrds",2741,"fa19"
3378,"responsive",1375,"fa19"
3378,"responsive",3640,"fa19"
3378,"negEmoSupp",3640,"fa19"
3378,"responsive",4850,"fa19"
3378,"negEmoSupp",1598,"fa19"
3378,"closeFrds",1262,"fa19"
3378,"responsive",1262,"fa19"
3378,"closeFrds",3640,"fa19"
3378,"responsive",5245,"fa19"
3378,"negEmoSupp",7967,"fa19"
3380,"responsive",6143,"fa19"
3380,"negEmoSupp",6143,"fa19"
3380,"closeFrds",6143,"fa19"
3387,"closeFrds",2903,"fa19"
3387,"closeFrds",4985,"fa19"
3387,"closeFrds",1665,"fa19"
3387,"negEmoSupp",1665,"fa19"
3387,"responsive",6156,"fa19"
3387,"responsive",3677,"fa19"
3387,"negEmoSupp",6156,"fa19"
3387,"responsive",7060,"fa19"
3387,"responsive",4985,"fa19"
3387,"responsive",1665,"fa19"
3387,"closeFrds",4893,"fa19"
3387,"negEmoSupp",4985,"fa19"
3387,"negEmoSupp",4893,"fa19"
3387,"closeFrds",3677,"fa19"
3387,"closeFrds",6156,"fa19"
3387,"responsive",4893,"fa19"
3387,"negEmoSupp",3677,"fa19"
3387,"negEmoSupp",7060,"fa19"
3397,"negEmoSupp",4216,"fa19"
3397,"responsive",4216,"fa19"
3397,"responsive",6396,"fa19"
3397,"closeFrds",4216,"fa19"
3397,"responsive",5558,"fa19"
3397,"negEmoSupp",7985,"fa19"
3397,"closeFrds",6396,"fa19"
3397,"negEmoSupp",5814,"fa19"
3397,"closeFrds",5558,"fa19"
3397,"responsive",5530,"fa19"
3397,"negEmoSupp",5558,"fa19"
3397,"negEmoSupp",3024,"fa19"
3397,"closeFrds",7985,"fa19"
3397,"negEmoSupp",2732,"fa19"
3397,"closeFrds",2732,"fa19"
3397,"responsive",7985,"fa19"
3399,"closeFrds",4113,"fa19"
3399,"negEmoSupp",4113,"fa19"
3399,"negEmoSupp",6375,"fa19"
3399,"closeFrds",6375,"fa19"
3399,"negEmoSupp",5642,"fa19"
3399,"closeFrds",5642,"fa19"
3399,"closeFrds",2720,"fa19"
3399,"negEmoSupp",7197,"fa19"
3399,"responsive",7197,"fa19"
3399,"responsive",5871,"fa19"
3399,"closeFrds",5212,"fa19"
3399,"negEmoSupp",2720,"fa19"
3399,"responsive",5642,"fa19"
3399,"responsive",2720,"fa19"
3399,"closeFrds",7197,"fa19"
3403,"responsive",4294,"fa19"
3410,"negEmoSupp",5514,"fa19"
3410,"responsive",5514,"fa19"
3410,"closeFrds",6607,"fa19"
3410,"responsive",6016,"fa19"
3410,"responsive",3137,"fa19"
3410,"closeFrds",7785,"fa19"
3410,"negEmoSupp",5962,"fa19"
3410,"closeFrds",5962,"fa19"
3410,"responsive",5962,"fa19"
3410,"responsive",7785,"fa19"
3410,"closeFrds",5514,"fa19"
3410,"negEmoSupp",7785,"fa19"
3410,"negEmoSupp",6607,"fa19"
3410,"negEmoSupp",3137,"fa19"
3410,"closeFrds",6016,"fa19"
3410,"closeFrds",3137,"fa19"
3410,"responsive",6607,"fa19"
3410,"negEmoSupp",6016,"fa19"
3413,"negEmoSupp",7032,"fa19"
3413,"closeFrds",7032,"fa19"
3413,"responsive",7032,"fa19"
3413,"negEmoSupp",3413,"fa19"
3413,"negEmoSupp",7861,"fa19"
3413,"closeFrds",3413,"fa19"
3413,"closeFrds",7861,"fa19"
3416,"closeFrds",5017,"fa19"
3416,"closeFrds",1168,"fa19"
3416,"responsive",5017,"fa19"
3416,"responsive",7728,"fa19"
3416,"responsive",1168,"fa19"
3416,"closeFrds",3784,"fa19"
3417,"closeFrds",7000,"fa19"
3417,"negEmoSupp",4701,"fa19"
3417,"responsive",2223,"fa19"
3417,"closeFrds",5404,"fa19"
3417,"closeFrds",4650,"fa19"
3417,"responsive",2725,"fa19"
3417,"negEmoSupp",8309,"fa19"
3417,"responsive",6930,"fa19"
3417,"negEmoSupp",5404,"fa19"
3417,"responsive",4661,"fa19"
3417,"responsive",6438,"fa19"
3417,"negEmoSupp",7000,"fa19"
3417,"negEmoSupp",1672,"fa19"
3417,"closeFrds",8309,"fa19"
3417,"closeFrds",4701,"fa19"
3417,"negEmoSupp",7588,"fa19"
3417,"responsive",7707,"fa19"
3417,"closeFrds",1672,"fa19"
3420,"responsive",2228,"fa19"
3420,"responsive",2138,"fa19"
3420,"negEmoSupp",1753,"fa19"
3420,"responsive",6914,"fa19"
3420,"closeFrds",7137,"fa19"
3420,"negEmoSupp",2228,"fa19"
3420,"closeFrds",1753,"fa19"
3420,"closeFrds",2228,"fa19"
3420,"responsive",1753,"fa19"
3421,"negEmoSupp",7469,"fa19"
3421,"responsive",7469,"fa19"
3421,"responsive",2253,"fa19"
3421,"negEmoSupp",8233,"fa19"
3421,"negEmoSupp",4787,"fa19"
3421,"responsive",8067,"fa19"
3421,"closeFrds",2900,"fa19"
3421,"closeFrds",8067,"fa19"
3421,"closeFrds",7369,"fa19"
3421,"negEmoSupp",8249,"fa19"
3421,"closeFrds",4787,"fa19"
3421,"responsive",7369,"fa19"
3421,"responsive",4787,"fa19"
3421,"negEmoSupp",7369,"fa19"
3421,"closeFrds",7469,"fa19"
3427,"closeFrds",6097,"fa19"
3427,"responsive",4186,"fa19"
3427,"responsive",3152,"fa19"
3427,"negEmoSupp",4062,"fa19"
3427,"closeFrds",5998,"fa19"
3427,"closeFrds",4062,"fa19"
3427,"closeFrds",7842,"fa19"
3427,"closeFrds",7942,"fa19"
3427,"responsive",7857,"fa19"
3427,"negEmoSupp",7857,"fa19"
3427,"responsive",5998,"fa19"
3427,"closeFrds",7857,"fa19"
3427,"negEmoSupp",3152,"fa19"
3440,"responsive",3144,"fa19"
3440,"responsive",2997,"fa19"
3440,"responsive",7659,"fa19"
3440,"negEmoSupp",7659,"fa19"
3440,"closeFrds",2997,"fa19"
3440,"closeFrds",1938,"fa19"
3440,"negEmoSupp",1938,"fa19"
3440,"closeFrds",7659,"fa19"
3440,"negEmoSupp",2997,"fa19"
3440,"responsive",1938,"fa19"
3440,"responsive",1051,"fa19"
3444,"negEmoSupp",5724,"fa19"
3444,"closeFrds",5549,"fa19"
3444,"responsive",5724,"fa19"
3444,"closeFrds",4466,"fa19"
3444,"closeFrds",5724,"fa19"
3444,"closeFrds",7253,"fa19"
3444,"closeFrds",4843,"fa19"
3455,"negEmoSupp",6007,"fa19"
3455,"closeFrds",7526,"fa19"
3455,"responsive",5059,"fa19"
3455,"closeFrds",3054,"fa19"
3455,"negEmoSupp",4043,"fa19"
3455,"negEmoSupp",5059,"fa19"
3455,"responsive",6007,"fa19"
3455,"responsive",3054,"fa19"
3455,"negEmoSupp",4236,"fa19"
3455,"responsive",7526,"fa19"
3455,"closeFrds",5059,"fa19"
3455,"closeFrds",4043,"fa19"
3455,"negEmoSupp",7526,"fa19"
3455,"responsive",4043,"fa19"
3455,"negEmoSupp",3054,"fa19"
3455,"closeFrds",5023,"fa19"
3455,"closeFrds",6007,"fa19"
3455,"responsive",5023,"fa19"
3463,"closeFrds",4240,"fa19"
3463,"responsive",4523,"fa19"
3463,"closeFrds",4523,"fa19"
3463,"negEmoSupp",7063,"fa19"
3463,"closeFrds",7063,"fa19"
3463,"negEmoSupp",8132,"fa19"
3463,"negEmoSupp",4523,"fa19"
3463,"negEmoSupp",4240,"fa19"
3463,"closeFrds",4544,"fa19"
3464,"closeFrds",7152,"fa19"
3464,"closeFrds",1929,"fa19"
3464,"negEmoSupp",5687,"fa19"
3464,"responsive",5687,"fa19"
3464,"negEmoSupp",7152,"fa19"
3464,"responsive",7152,"fa19"
3464,"negEmoSupp",2704,"fa19"
3464,"responsive",3685,"fa19"
3464,"closeFrds",6469,"fa19"
3464,"closeFrds",5687,"fa19"
3464,"closeFrds",3897,"fa19"
3464,"negEmoSupp",1929,"fa19"
3464,"closeFrds",2883,"fa19"
3464,"negEmoSupp",3520,"fa19"
3467,"negEmoSupp",7319,"fa19"
3467,"negEmoSupp",4099,"fa19"
3467,"responsive",7319,"fa19"
3467,"closeFrds",1092,"fa19"
3467,"responsive",1479,"fa19"
3467,"negEmoSupp",2501,"fa19"
3467,"closeFrds",1406,"fa19"
3467,"responsive",1092,"fa19"
3467,"closeFrds",4099,"fa19"
3467,"negEmoSupp",1479,"fa19"
3467,"closeFrds",2501,"fa19"
3467,"responsive",4099,"fa19"
3467,"responsive",2501,"fa19"
3467,"negEmoSupp",1406,"fa19"
3467,"closeFrds",7319,"fa19"
3467,"negEmoSupp",1092,"fa19"
3467,"responsive",1406,"fa19"
3467,"closeFrds",1479,"fa19"
3473,"negEmoSupp",3871,"fa19"
3473,"closeFrds",1275,"fa19"
3473,"closeFrds",3103,"fa19"
3473,"responsive",3136,"fa19"
3473,"closeFrds",5646,"fa19"
3473,"closeFrds",3136,"fa19"
3473,"negEmoSupp",7171,"fa19"
3473,"closeFrds",7171,"fa19"
3473,"negEmoSupp",5646,"fa19"
3473,"closeFrds",3871,"fa19"
3473,"responsive",5724,"fa19"
3490,"responsive",2509,"fa19"
3490,"closeFrds",2509,"fa19"
3490,"closeFrds",6466,"fa19"
3490,"responsive",6466,"fa19"
3490,"negEmoSupp",6466,"fa19"
3490,"negEmoSupp",2509,"fa19"
3490,"closeFrds",6051,"fa19"
3490,"responsive",1401,"fa19"
3492,"responsive",2781,"fa19"
3492,"negEmoSupp",7393,"fa19"
3492,"closeFrds",7393,"fa19"
3492,"closeFrds",5086,"fa19"
3492,"negEmoSupp",5162,"fa19"
3492,"closeFrds",4290,"fa19"
3492,"negEmoSupp",5086,"fa19"
3492,"closeFrds",6439,"fa19"
3492,"responsive",4290,"fa19"
3492,"closeFrds",5162,"fa19"
3492,"responsive",5086,"fa19"
3492,"closeFrds",2781,"fa19"
3492,"responsive",5162,"fa19"
3492,"responsive",7393,"fa19"
3492,"negEmoSupp",2781,"fa19"
3511,"responsive",2679,"fa19"
3511,"responsive",1051,"fa19"
3511,"responsive",8147,"fa19"
3511,"negEmoSupp",2679,"fa19"
3511,"closeFrds",1939,"fa19"
3511,"responsive",7158,"fa19"
3511,"responsive",1939,"fa19"
3511,"responsive",5870,"fa19"
3511,"negEmoSupp",4328,"fa19"
3511,"negEmoSupp",2396,"fa19"
3511,"negEmoSupp",1939,"fa19"
3511,"negEmoSupp",2703,"fa19"
3511,"closeFrds",2679,"fa19"
3518,"closeFrds",4502,"fa19"
3518,"closeFrds",4156,"fa19"
3518,"closeFrds",5388,"fa19"
3518,"closeFrds",1783,"fa19"
3518,"responsive",5388,"fa19"
3518,"closeFrds",5582,"fa19"
3520,"negEmoSupp",6517,"fa19"
3520,"closeFrds",6517,"fa19"
3520,"responsive",6517,"fa19"
3545,"responsive",7785,"fa19"
3545,"closeFrds",6064,"fa19"
3545,"responsive",2903,"fa19"
3545,"responsive",6064,"fa19"
3545,"negEmoSupp",7060,"fa19"
3545,"closeFrds",7435,"fa19"
3545,"closeFrds",1105,"fa19"
3545,"negEmoSupp",6064,"fa19"
3545,"negEmoSupp",6156,"fa19"
3545,"closeFrds",2903,"fa19"
3545,"responsive",1105,"fa19"
3545,"negEmoSupp",7435,"fa19"
3545,"closeFrds",6156,"fa19"
3545,"closeFrds",7060,"fa19"
3545,"responsive",7435,"fa19"
3545,"negEmoSupp",2903,"fa19"
3545,"negEmoSupp",1105,"fa19"
3545,"responsive",6156,"fa19"
3546,"closeFrds",6064,"fa19"
3546,"responsive",3217,"fa19"
3546,"closeFrds",3217,"fa19"
3546,"closeFrds",7713,"fa19"
3546,"closeFrds",3937,"fa19"
3546,"responsive",2916,"fa19"
3546,"negEmoSupp",3217,"fa19"
3546,"closeFrds",7727,"fa19"
3546,"closeFrds",3513,"fa19"
3546,"responsive",3513,"fa19"
3553,"closeFrds",1167,"fa19"
3553,"closeFrds",2560,"fa19"
3553,"closeFrds",2777,"fa19"
3553,"closeFrds",4584,"fa19"
3553,"closeFrds",4221,"fa19"
3553,"closeFrds",8141,"fa19"
3553,"negEmoSupp",1167,"fa19"
3557,"negEmoSupp",2889,"fa19"
3557,"responsive",6183,"fa19"
3557,"responsive",1833,"fa19"
3557,"responsive",1132,"fa19"
3557,"closeFrds",5070,"fa19"
3557,"closeFrds",2412,"fa19"
3557,"negEmoSupp",6183,"fa19"
3557,"closeFrds",1132,"fa19"
3557,"responsive",7285,"fa19"
3557,"responsive",5049,"fa19"
3557,"negEmoSupp",5049,"fa19"
3557,"responsive",5070,"fa19"
3557,"closeFrds",1833,"fa19"
3557,"negEmoSupp",7285,"fa19"
3557,"negEmoSupp",5070,"fa19"
3557,"negEmoSupp",1833,"fa19"
3557,"closeFrds",3020,"fa19"
3557,"closeFrds",7285,"fa19"
3564,"closeFrds",7550,"fa19"
3564,"negEmoSupp",1828,"fa19"
3564,"closeFrds",2231,"fa19"
3564,"closeFrds",5782,"fa19"
3564,"responsive",2231,"fa19"
3564,"responsive",3120,"fa19"
3564,"responsive",5782,"fa19"
3564,"negEmoSupp",3120,"fa19"
3564,"negEmoSupp",2916,"fa19"
3564,"responsive",1828,"fa19"
3564,"negEmoSupp",2231,"fa19"
3564,"responsive",2916,"fa19"
3564,"closeFrds",1828,"fa19"
3564,"negEmoSupp",5782,"fa19"
3564,"negEmoSupp",7550,"fa19"
3564,"closeFrds",2916,"fa19"
3564,"closeFrds",3120,"fa19"
3580,"negEmoSupp",1234,"fa19"
3580,"negEmoSupp",4049,"fa19"
3580,"closeFrds",3580,"fa19"
3580,"closeFrds",5621,"fa19"
3580,"responsive",3580,"fa19"
3580,"responsive",4049,"fa19"
3580,"closeFrds",4049,"fa19"
3580,"negEmoSupp",5621,"fa19"
3580,"responsive",5034,"fa19"
3580,"responsive",3166,"fa19"
3580,"closeFrds",1234,"fa19"
3580,"negEmoSupp",3580,"fa19"
3580,"responsive",1234,"fa19"
3581,"negEmoSupp",7914,"fa19"
3581,"closeFrds",2926,"fa19"
3581,"negEmoSupp",2783,"fa19"
3581,"closeFrds",3731,"fa19"
3581,"closeFrds",7914,"fa19"
3581,"responsive",7432,"fa19"
3581,"responsive",3731,"fa19"
3581,"closeFrds",3069,"fa19"
3581,"responsive",2783,"fa19"
3581,"responsive",2926,"fa19"
3581,"responsive",2399,"fa19"
3581,"negEmoSupp",3731,"fa19"
3581,"responsive",7914,"fa19"
3581,"closeFrds",3099,"fa19"
3581,"closeFrds",2783,"fa19"
3581,"negEmoSupp",2926,"fa19"
3603,"closeFrds",2898,"fa19"
3603,"closeFrds",2288,"fa19"
3603,"negEmoSupp",2288,"fa19"
3603,"closeFrds",8009,"fa19"
3603,"negEmoSupp",5977,"fa19"
3603,"responsive",7292,"fa19"
3603,"responsive",5977,"fa19"
3603,"negEmoSupp",8009,"fa19"
3603,"responsive",6332,"fa19"
3603,"responsive",2288,"fa19"
3603,"negEmoSupp",2254,"fa19"
3603,"closeFrds",4827,"fa19"
3603,"closeFrds",7695,"fa19"
3603,"negEmoSupp",3186,"fa19"
3603,"negEmoSupp",3984,"fa19"
3603,"closeFrds",5977,"fa19"
3603,"responsive",3322,"fa19"
3604,"negEmoSupp",5645,"fa19"
3604,"responsive",3208,"fa19"
3604,"negEmoSupp",6648,"fa19"
3604,"closeFrds",5645,"fa19"
3604,"negEmoSupp",1409,"fa19"
3604,"closeFrds",1409,"fa19"
3615,"negEmoSupp",4962,"fa19"
3615,"responsive",7266,"fa19"
3615,"closeFrds",4848,"fa19"
3615,"responsive",5866,"fa19"
3615,"responsive",3208,"fa19"
3615,"closeFrds",2633,"fa19"
3615,"closeFrds",3725,"fa19"
3615,"negEmoSupp",6648,"fa19"
3615,"negEmoSupp",3208,"fa19"
3615,"responsive",4962,"fa19"
3615,"negEmoSupp",3725,"fa19"
3615,"responsive",4848,"fa19"
3615,"closeFrds",1950,"fa19"
3615,"closeFrds",6610,"fa19"
3615,"closeFrds",5759,"fa19"
3615,"negEmoSupp",4848,"fa19"
3615,"negEmoSupp",6610,"fa19"
3615,"responsive",4484,"fa19"
3622,"negEmoSupp",3088,"fa19"
3622,"negEmoSupp",5823,"fa19"
3622,"closeFrds",2038,"fa19"
3622,"closeFrds",2282,"fa19"
3622,"responsive",1216,"fa19"
3622,"responsive",5823,"fa19"
3622,"negEmoSupp",1216,"fa19"
3622,"negEmoSupp",2282,"fa19"
3622,"responsive",3088,"fa19"
3622,"closeFrds",3088,"fa19"
3622,"closeFrds",1216,"fa19"
3622,"closeFrds",7865,"fa19"
3622,"responsive",2038,"fa19"
3622,"negEmoSupp",2626,"fa19"
3622,"closeFrds",5823,"fa19"
3622,"negEmoSupp",2038,"fa19"
3622,"responsive",2626,"fa19"
3622,"responsive",2282,"fa19"
3625,"responsive",2470,"fa19"
3625,"responsive",4440,"fa19"
3625,"responsive",3947,"fa19"
3625,"responsive",5328,"fa19"
3625,"negEmoSupp",3947,"fa19"
3625,"negEmoSupp",4440,"fa19"
3625,"closeFrds",3947,"fa19"
3625,"closeFrds",4440,"fa19"
3625,"closeFrds",5328,"fa19"
3625,"closeFrds",2470,"fa19"
3625,"responsive",2346,"fa19"
3625,"closeFrds",2346,"fa19"
3625,"negEmoSupp",2470,"fa19"
3625,"negEmoSupp",2346,"fa19"
3632,"negEmoSupp",6958,"fa19"
3632,"closeFrds",4091,"fa19"
3632,"responsive",7301,"fa19"
3632,"closeFrds",6958,"fa19"
3632,"negEmoSupp",5868,"fa19"
3632,"negEmoSupp",4091,"fa19"
3632,"closeFrds",5868,"fa19"
3632,"negEmoSupp",7301,"fa19"
3632,"closeFrds",3101,"fa19"
3632,"responsive",4689,"fa19"
3632,"closeFrds",1038,"fa19"
3632,"responsive",6958,"fa19"
3632,"closeFrds",4421,"fa19"
3633,"negEmoSupp",2261,"fa19"
3633,"responsive",7500,"fa19"
3633,"closeFrds",7193,"fa19"
3633,"closeFrds",4558,"fa19"
3633,"negEmoSupp",4558,"fa19"
3633,"responsive",2261,"fa19"
3633,"closeFrds",5924,"fa19"
3633,"responsive",5924,"fa19"
3633,"responsive",4558,"fa19"
3633,"closeFrds",2261,"fa19"
3634,"negEmoSupp",2127,"fa19"
3634,"negEmoSupp",6297,"fa19"
3634,"closeFrds",2127,"fa19"
3634,"closeFrds",6297,"fa19"
3638,"closeFrds",8135,"fa19"
3638,"closeFrds",1174,"fa19"
3638,"responsive",8135,"fa19"
3638,"responsive",1174,"fa19"
3638,"closeFrds",6109,"fa19"
3638,"negEmoSupp",8135,"fa19"
3638,"negEmoSupp",1174,"fa19"
3640,"responsive",1995,"fa19"
3640,"negEmoSupp",5049,"fa19"
3640,"responsive",5049,"fa19"
3640,"negEmoSupp",1061,"fa19"
3640,"responsive",7659,"fa19"
3640,"responsive",7172,"fa19"
3640,"responsive",3440,"fa19"
3640,"negEmoSupp",7172,"fa19"
3640,"negEmoSupp",3440,"fa19"
3640,"closeFrds",1995,"fa19"
3640,"negEmoSupp",1995,"fa19"
3640,"closeFrds",3440,"fa19"
3640,"negEmoSupp",7659,"fa19"
3640,"closeFrds",7659,"fa19"
3640,"closeFrds",5049,"fa19"
3640,"responsive",1061,"fa19"
3640,"closeFrds",7172,"fa19"
3644,"closeFrds",1182,"fa19"
3644,"negEmoSupp",5984,"fa19"
3644,"responsive",5984,"fa19"
3644,"closeFrds",5984,"fa19"
3644,"responsive",1182,"fa19"
3644,"negEmoSupp",1182,"fa19"
3659,"negEmoSupp",2741,"fa19"
3659,"responsive",2741,"fa19"
3659,"closeFrds",1949,"fa19"
3659,"negEmoSupp",4218,"fa19"
3659,"closeFrds",2222,"fa19"
3659,"closeFrds",4218,"fa19"
3659,"negEmoSupp",5237,"fa19"
3659,"negEmoSupp",2396,"fa19"
3659,"responsive",2764,"fa19"
3659,"responsive",1949,"fa19"
3659,"closeFrds",2741,"fa19"
3659,"closeFrds",5437,"fa19"
3659,"negEmoSupp",1949,"fa19"
3659,"closeFrds",5237,"fa19"
3659,"negEmoSupp",2222,"fa19"
3663,"responsive",7347,"fa19"
3663,"responsive",8160,"fa19"
3663,"negEmoSupp",5478,"fa19"
3663,"responsive",5478,"fa19"
3663,"negEmoSupp",2660,"fa19"
3663,"negEmoSupp",7322,"fa19"
3663,"closeFrds",8160,"fa19"
3663,"negEmoSupp",8160,"fa19"
3663,"closeFrds",5478,"fa19"
3663,"responsive",1036,"fa19"
3663,"closeFrds",6432,"fa19"
3663,"closeFrds",7347,"fa19"
3663,"negEmoSupp",6432,"fa19"
3663,"responsive",6432,"fa19"
3663,"responsive",7472,"fa19"
3668,"negEmoSupp",6645,"fa19"
3668,"closeFrds",2379,"fa19"
3668,"negEmoSupp",1625,"fa19"
3668,"negEmoSupp",3864,"fa19"
3668,"negEmoSupp",5963,"fa19"
3668,"negEmoSupp",4390,"fa19"
3668,"responsive",3564,"fa19"
3668,"closeFrds",5963,"fa19"
3668,"responsive",6116,"fa19"
3668,"closeFrds",3120,"fa19"
3668,"responsive",1401,"fa19"
3668,"responsive",3120,"fa19"
3668,"responsive",5297,"fa19"
3668,"closeFrds",3564,"fa19"
3668,"closeFrds",8058,"fa19"
3668,"closeFrds",5395,"fa19"
3668,"responsive",1625,"fa19"
3668,"negEmoSupp",1401,"fa19"
3673,"closeFrds",8054,"fa19"
3673,"negEmoSupp",4056,"fa19"
3673,"closeFrds",4866,"fa19"
3673,"closeFrds",2142,"fa19"
3673,"closeFrds",4056,"fa19"
3673,"closeFrds",6287,"fa19"
3673,"responsive",3208,"fa19"
3677,"negEmoSupp",2903,"fa19"
3677,"closeFrds",7435,"fa19"
3677,"responsive",1665,"fa19"
3677,"negEmoSupp",7060,"fa19"
3677,"responsive",3387,"fa19"
3677,"negEmoSupp",4893,"fa19"
3677,"responsive",6156,"fa19"
3677,"negEmoSupp",3387,"fa19"
3677,"closeFrds",2507,"fa19"
3677,"responsive",2507,"fa19"
3677,"negEmoSupp",6156,"fa19"
3677,"closeFrds",4985,"fa19"
3677,"negEmoSupp",1665,"fa19"
3677,"closeFrds",6156,"fa19"
3677,"closeFrds",1665,"fa19"
3677,"closeFrds",3387,"fa19"
3685,"closeFrds",2074,"fa19"
3685,"negEmoSupp",2704,"fa19"
